Cascade Draft League,Masters,Season 6,4,Richmond Reuniclus,Solid Snivy's Squad,Richmond Reuniclus,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69863
Cascade Draft League,Masters,Season 6,5,Atlanta Haunters,Spheal With It,Spheal With It,0,1,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71568
Cascade Draft League,Masters,Season 6,6,Solid Snivy's Squad,Dallas Darmanitans,Solid Snivy's Squad,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-72644
Cascade Draft League,Masters,Season 6,6,Pillars of Tahoma,Bordeaux Bewear,Bordeaux Bewear,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-73118
ALPH,Main,Season 9,5,Kajaani Sceptiles,Toronto Fire Chickens,Toronto Fire Chickens,0,1,https://replay.pokemonshowdown.com/gen8nationaldex-1055657312
ALPH T3 and Below,Main,Season 2,6,Dublin Gengars,Granada Mid-Ground Groudons,Granada Mid-Ground Groudons,0,4,https://replay.pokemonshowdown.com/gen7anythinggoes-976615877
Cascade Draft League,Challengers,Season 6,6,Sendai Aura Samurai,DC DARMANITANS,,0,0,Both Teams Forfeit
Cascade Draft League,Challengers,Season 6,7,Tahiti Tailslappers,Sendai Aura Samurai,,0,0,Both Teams Forfeit
Cascade Draft League,Challengers,Season 6,3,United Kingdra,Brunswick Bananaheads,United Kingdra,3,0,Team 2 Forfeits
Cascade Draft League,Challengers,Season 6,3,DC DARMANITANS,Baltimore Beeg Yoshis,Baltimore Beeg Yoshis,0,3,Team 1 Forfeits
Cascade Draft League,Masters,Season 6,6,El Centro Eccentrics,La Tuque Xatus,El Centro Eccentrics,3,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-73446
Cascade Draft League,Masters,Season 6,7,Pillars of Tahoma,Solid Snivy's Squad,Pillars of Tahoma,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74345
Cascade Draft League,Masters,Season 6,7,Bordeaux Bewear,Amestrian Absols,Bordeaux Bewear,3,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74536
Cascade Draft League,Masters,Season 6,7,Spheal With It,Guardian Glaceons,Spheal With It,6,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74677
Cascade Draft League,Masters,Season 6,7,Vegas Night Marchers,La Tuque Xatus,La Tuque Xatus,0,4,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-75336
Cascade Draft League,Masters,Season 6,Playoffs Quarterfinals,The Arctic Mankeys,44th's Fire Blasts,The Arctic Mankeys,3,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-76493
Cascade Draft League,Masters,Season 6,Playoffs Quarterfinals,El Centro Eccentrics,Dallas Darmanitans,El Centro Eccentrics,2,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-76666
Cascade Draft League,Masters,Season 6,Playoffs Quarterfinals,Whiscash Wanderers,Richmond Reuniclus,Whiscash Wanderers,2,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-77408
Cascade Draft League,Masters,Season 6,Playoffs Semifinals,The Arctic Mankeys,El Centro Eccentrics,The Arctic Mankeys,4,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-78258
Cascade Draft League,Masters,Season 6,Playoffs Semifinals,Spheal With It,Whiscash Wanderers,Spheal With It,2,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-78381
Cascade Draft League,Challengers,Season 6,4,Weyard Wailord,Florida Froslass,Weyard Wailord,2,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70008
Cascade Draft League,Challengers,Season 6,5,Florida Froslass,Glasgow Comatose,Glasgow Comatose,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71452
Cascade Draft League,Challengers,Season 6,5,Weyard Wailord,Brunswick Bananaheads,Brunswick Bananaheads,0,1,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71550
Cascade Draft League,Challengers,Season 6,5,Baltimore Beeg Yoshis,Tahiti Tailslappers,Tahiti Tailslappers,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71306
Cascade Draft League,Challengers,Season 6,Playoffs Semifinals,San Antonio Espurrs,North London Landos,San Antonio Espurrs,3,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-78058
Cascade Draft League,Challengers,Season 6,4,San Antonio Espurrs,United Kingdra,United Kingdra,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69615
Cascade Draft League,Challengers,Season 6,3,Florida Froslass,San Antonio Espurrs,Florida Froslass,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67402
Cascade Draft League,Challengers,Season 6,4,Glasgow Comatose,San Francisco Shucklefucks,San Francisco Shucklefucks,0,3,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70155
Cascade Draft League,Challengers,Season 6,4,Brunswick Bananaheads,California Cacturnes,Brunswick Bananaheads,1,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70188
Cascade Draft League,Challengers,Season 6,3,Sendai Aura Samurai,Chicago Chatots,Sendai Aura Samurai,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-68041
Cascade Draft League,Challengers,Season 6,3,Tahiti Tailslappers,North London Landos,North London Landos,0,4,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-68301
Cascade Draft League,Challengers,Season 6,5,North London Landos,Primarina Sonata,Primarina Sonata,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-72152
Cascade Draft League,Challengers,Season 6,1,North London Landos,Sendai Aura Samurai,North London Landos,5,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63455
Cascade Draft League,Challengers,Season 6,1,Weyard Wailord,California Cacturnes,Weyard Wailord,3,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64512
Cascade Draft League,Challengers,Season 6,2,Glasgow Comatose,Brunswick Bananaheads,Glasgow Comatose,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64891
Cascade Draft League,Challengers,Season 6,2,Chicago Chatots,Primarina Sonata,Chicago Chatots,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65934
Cascade Draft League,Challengers,Season 6,2,Tahiti Tailslappers,DC DARMANITANS,Tahiti Tailslappers,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67002
Cascade Draft League,Challengers,Season 6,1,Brunswick Bananaheads,San Francisco Shucklefucks,Brunswick Bananaheads,6,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63500
Cascade Draft League,Challengers,Season 6,1,San Antonio Espurrs,Glasgow Comatose,Glasgow Comatose,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63677
Cascade Draft League,Challengers,Season 6,1,Baltimore Beeg Yoshis,Chicago Chatots,Chicago Chatots,0,5,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64276
Cascade Draft League,Challengers,Season 6,1,Florida Froslass,United Kingdra,Florida Froslass,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7ou-64476
Cascade Draft League,Challengers,Season 6,5,United Kingdra,California Cacturnes,United Kingdra,4,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71567
