All Star Premier League,SS National Dex,Season 3,44th's Fire Blasts,Smeargle,Garbodor
All Star Premier League,SS National Dex,Season 3,44th's Fire Blasts,Toxapex,Mamoswine
All Star Premier League,SS National Dex,Season 3,44th's Fire Blasts,Ditto,Shaymin
All Star Premier League,SS Galar Dex,Season 3,Colorado Mamoswine,Bewear,Hitmontop
All Star Premier League,SS National Dex,Season 3,44th's Fire Blasts,Polteageist,Scyther
All Star Premier League,SS National Dex,Season 3,Puerto Rico Stuffuls,Tentacruel,Milotic
All Star Premier League,SS National Dex,Season 3,Puerto Rico Stuffuls,Barbaracle,Porygon-Z
All Star Premier League,SS National Dex,Season 3,Puerto Rico Stuffuls,Muk-Alola,Zoroark
All Star Premier League,SS National Dex,Season 3,Frederick Klefkis,Whimsicott,Hitmontop
All Star Premier League,SS T3 & Below,Season 3,Bordeaux Bewear,Weezing,Venomoth
All Star Premier League,SS Galar Dex,Season 3,Detroit Fletchlings,Durant,Bronzong
All Star Premier League,SS Galar Dex,Season 3,Detroit Fletchlings,Carkol,Beartic
All Star Premier League,SS National Dex,Season 3,Ravenclaw Talonflames,Nihilego,Serperior
All Star Premier League,SS National Dex,Season 3,Ravenclaw Talonflames,Terrakion,Melmetal
All Star Premier League,SS National Dex,Season 3,Ravenclaw Talonflames,Steelix,Abomasnow
All Star Premier League,SS National Dex,Season 3,Ravenclaw Talonflames,Celebi,Krookodile
All Star Premier League,SS Ubers,Season 3,CRIME JR BABY GANG,Mewtwo,Lugia
All Star Premier League,SS Ubers,Season 3,CRIME JR BABY GANG,Tapu Lele,Greninja
All Star Premier League,SS Ubers,Season 3,CRIME JR BABY GANG,Kommo-o,Dragapult
All Star Premier League,SS Ubers,Season 3,CRIME JR BABY GANG,Mandibuzz,Diancie
All Star Premier League,SS Ubers,Season 3,Toronto Fire Chickens,Pheromosa,Greninja-Ash
All Star Premier League,SS Ubers,Season 3,Toronto Fire Chickens,Raichu,Electrode
All Star Premier League,SS Ubers,Season 3,Toronto Fire Chickens,Tentacruel,Hatterene
All Star Premier League,SS Ubers,Season 3,Toronto Fire Chickens,Diancie,Hitmontop
All Star Premier League,SS T3 & Below,Season 3,Liberty Delibirds,Eldegoss,Arctozolt
All Star Premier League,SS T3 & Below,Season 3,Liberty Delibirds,Gallade,Delibird
All Star Premier League,SS Galar Dex,Season 3,St. John's Sharpedos,Rillaboom,Kommo-o
All Star Premier League,SS T3 & Below,Season 3,Columbus Mew,Araquanid,Sneasel
All Star Premier League,SS T3 & Below,Season 3,Primarina Sonata,Arctozolt,Sharpedo
All Star Premier League,SS T3 & Below,Season 3,Vegas Night Marchers,Lapras,Ambipom
All Star Premier League,SS T3 & Below,Season 3,Miami Heatrans,Passimian,Dhelmise
All Star Premier League,SS Galar Dex,Season 3,Harrisburg Hitmonlees,Fraxure,Lapras
All Star Premier League,SS Galar Dex,Season 3,Colorado Mamoswine,Whimsicott,Dracozolt
All Star Premier League,SS Galar Dex,Season 3,Colorado Mamoswine,Morpeko,Shiftry
All Star Premier League,SS T3 & Below,Season 3,Liberty Delibirds,Kabutops,Lycanroc-Dusk
All Star Premier League,SS T3 & Below,Season 3,London Lucarios,Lycanroc-Dusk,Mr.Mime-Galar
All Star Premier League,SS T3 & Below,Season 3,London Lucarios,Sceptile,Cinccino
All Star Premier League,SS T3 & Below,Season 3,London Lucarios,Togedemaru,Eelektross
All Star Premier League,SS T3 & Below,Season 3,London Lucarios,Hypno,Rillaboom
All Star Premier League,SS T3 & Below,Season 3,Colombia Clangers,Mr.Mime-Galar,Mr.Rime
All Star Premier League,SS T3 & Below,Season 3,Liberty Delibirds,Appletun,Trevenant
All Star Premier League,SS T3 & Below,Season 3,Miami Heatrans,Ninetales,Bouffalant
All Star Premier League,SS National Dex,Season 3,Dark Cave Darkrais,Lickilicky,Vanilluxe
ALPH,National Dex Two,Season 10,The Duffled Bags,Cradily,Haunter
ALPH,National Dex One,Season 10,Virginia Vaporeons,Azelf,Delphox
ALPH,National Dex One,Season 10,Puerto Rico Stuffuls,Roserade,Blastoise
ALPH,National Dex Two,Season 10,Empoleon Emperors,Tornadus,Zygarde-10%
ALPH,National Dex One,Season 10,Pittsburgh Primarinas,Diancie,Aurorus
ALPH,National Dex Two,Season 10,Empoleon Emperors,Armaldo,Oricorio
ALPH,National Dex One,Season 10,Pittsburgh Primarinas,Decidueye,Dusknoir
ALPH,National Dex Two,Season 10,The Duffled Bags,Haunter,Dodrio
ALPH,National Dex One,Season 10,44th's Fire Blasts,Shedinja,Stantler
ALPH,National Dex Two,Season 10,Atlanta Haunters,Mienshao,Heracross
ALPH,National Dex One,Season 10,Liberty Delibirds,Gardevoir,Grimmsnarl
ALPH,National Dex One,Season 10,Liberty Delibirds,Cinccino,Omastar
ALPH,National Dex One,Season 10,Falinks Engineering,Drampa,Appletun
ALPH,National Dex Two,Season 10,Colorado Mamoswine,Cofagrigus,Orbeetle
ALPH,National Dex One,Season 10,Detroit Fletchlings,Lickilicky,Vikavolt
ALPH,National Dex One,Season 10,Falinks Engineering,Slowking,Meloetta
ALPH,National Dex One,Season 10,Detroit Fletchlings,Magnezone,Scolipede
ALPH,National Dex Two,Season 10,Empoleon Emperors,Comfey,Alcremie
ALPH,National Dex One,Season 10,Virginia Vaporeons,Ludicolo,Weezing
ALPH,National Dex One,Season 10,Puerto Rico Stuffuls,Dodrio,Orbeetle
ALPH,National Dex One,Season 10,Falinks Engineering,Tangela,Drifblim
ALPH,National Dex One,Season 10,Detroit Fletchlings,Ninetales-Alola,Mimikyu
ALPH,National Dex One,Season 10,Liberty Delibirds,Venusaur,Arctovish
ALPH,National Dex Two,Season 10,Toronto Fire Chickens,Swoobat,Wynaut
ALPH,National Dex One,Season 10,Puerto Rico Stuffuls,Gastrodon,Venusaur
ALPH,National Dex One,Season 10,Pittsburgh Primarinas,Mudsdale,Donphan
ALPH,National Dex One,Season 10,Pittsburgh Primarinas,Articuno,Togetic
ALPH,National Dex One,Season 10,Liberty Delibirds,Flygon,Metagross
ALPH,National Dex Two,Season 10,The Duffled Bags,Staraptor,Salazzle
UPBA,Main,Season 7,Colorado Mamoswine,Arcanine,Ninetales-Alola
UPBA,Main,Season 7,Transylvania Black Dracula's,Wigglytuff,Audino
UPBA,Main,Season 7,Colorado Mamoswine,Kecleon,Masquerain
UPBA,Main,Season 7,EverGarden Eevee,Jirachi,Salamence
UPBA,Main,Season 7,EverGarden Eevee,Hatterene,Metagross
UPBA,Main,Season 7,London Umbreons,Lanturn,Steelix
UPBA,Main,Season 7,CRIME JR BABY GANG,Thievul,Liepard
UPBA,Main,Season 7,Columbus Tornadus,Zapdos,Skarmory
UPBA,Main,Season 7,Utah Weez,Tangela,Flapple
UPBA,Main,Season 7,Utah Weez,Magnezone,Copperajah
UPBA,Main,Season 7,Colorado Mamoswine,Weezing-Galar,Delphox
UPBA,Main,Season 7,Colorado Mamoswine,Chimecho,Seel
UPBA,Main,Season 7,Cape Town Krookodiles,Cursola,Corsola-Galar
UPBA,Main,Season 7,Utah Weez,Articuno,Arctozolt
UPBA,Main,Season 7,Kajaani Sceptiles,Aerodactyl,Ambipom
UPBA,Main,Season 7,Kajaani Sceptiles,Type:Null,Golem
UPBA,Main,Season 7,Winterfell Zacian,Barbaracle,Drednaw
UPBA,Main,Season 7,Columbus Tornadus,Steelix,Raichu
UPBA,Main,Season 7,EverGarden Eevee,Flygon,Floette-Eternal
UPBA,Main,Season 7,Autism,Primarina,Barraskewda
UPBA,Main,Season 7,London Umbreons,Excadrill,Tapu Koko
UPBA,Main,Season 7,Autism,Palossand,Decidueye
UPBA,Main,Season 7,Autism,Ferrothorn,Mamoswine
UPBA,Main,Season 7,Colorado Mamoswine,Tapu Koko,Zapdos
UPBA,Main,Season 7,CRIME JR BABY GANG,Reuniclus,Sigilyph
UPBA,Main,Season 7,Cape Town Krookodiles,Audino,Eiscue
SKL,Main,Season 8,Noctowl City,Gurdurr,Virizion
SKL,Main,Season 8,Chernobyl Carkol,Mr.Mime-Galar,Sigilyph
SKL,Main,Season 8,Chernobyl Carkol,Thwackey,Altaria
SKL,Main,Season 8,Pepper Snakes,Comfey,Pelipper
SKL,Main,Season 8,Newcastle upon Tynamo,Drapion,Persian-Alola
SKL,Main,Season 8,United Kingdra,Type:Null,Volbeat
SKL,Main,Season 8,United Kingdra,Arbok,Drapion
SKL,Main,Season 8,Yin Yang Zangooses,Sliggoo,Gabite
SKL,Main,Season 8,Chernobyl Carkol,Vullaby,Guzzlord
SKL,Main,Season 8,Chernobyl Carkol,Drifblim,Comfey
SKL,Main,Season 8,The Konikoni Kizuki,Meowstic,Regigigas
SKL,Main,Season 8,United Kingdra,Togetic,Probopass
JFPML,Main,Season 5,FC Barcealola,Lycanroc,Hitmontop
JFPML,Main,Season 5,Volt-Turn-Turn?,Kingdra,Vaporeon
JFPML,Main,Season 5,Volt-Turn-Turn?,Pelipper,Landorus
JFPML,Main,Season 5,Baltimore Oricorios,Passimian,Blaziken
JFPML,Main,Season 5,Miami Heatrans,Obstagoon,Jirachi
JFPML,Main,Season 5,Atlanta Haunters,Zygarde,Victini
JFPML,Main,Season 5,Baltimore Oricorios,Pyroar,Morpeko
JFPML,Main,Season 5,Volt-Turn-Turn?,Hatterene,Clefable
JFPML,Main,Season 5,Volt-Turn-Turn?,Barraskewda,Espeon
JFPML,Main,Season 5,Atlanta Haunters,Volcanion,Mamoswine
JFPML,Main,Season 5,Miami Heatrans,Porygon2,Amoonguss
JFPML,Main,Season 5,New York Cosmogs,Zapdos,Landorus-Therian
JFPML,Main,Season 5,New York Cosmogs,Vaporeon,Araquanid
JFPML,Main,Season 5,New York Cosmogs,Hariyama,Rotom-Mow
JFPML,Main,Season 5,New York Cosmogs,Obstagoon,Lickilicky
JFPML,Main,Season 5,Miami Heatrans,Slurpuff,Honchkrow
JFPML,Main,Season 5,Carolina Crobats,Electivire,Eelektross
JFPML,Main,Season 5,Carolina Crobats,Celebi,Serperior
JFPML,Main,Season 5,Carolina Crobats,Stakataka,Mesprit
Cascade Draft League,Luster - Masters 2,Season 8,Newcastle upon Tynamo,Eelektross,Jolteon
Cascade Draft League,Luster - Masters 2,Season 8,Tupelo Toxicroaks,Mandibuzz,Umbreon
Cascade Draft League,Carbon - Challengers 1,Season 8,Hawaii Hatterenes,Typhlosion,Coalossal
Cascade Draft League,Carbon - Challengers 1,Season 8,Singapore Fletchinders,Electivire,Armaldo
Cascade Draft League,Carbon - Challengers 1,Season 8,Yin Yang Zangooses,Spiritomb,Weavile
Cascade Draft League,Carbon - Challengers 1,Season 8,Singapore Fletchinders,Accelgor,Froslass
Cascade Draft League,Carbon - Challengers 1,Season 8,Placeholder,Breloom,Cloyster
Cascade Draft League,Radiance - Masters 1,Season 8,Tampa Bay Mukkaneers,Bewear,Scrafty
Cascade Draft League,Copper - Challengers 2,Season 8,Raboot's Oppressive Yeet,Mimikyu,Lickilicky
Cascade Draft League,Copper - Challengers 2,Season 8,Big Bad Fish,Rhyperior,Sceptile
Cascade Draft League,Carbon - Challengers 1,Season 8,Yin Yang Zangooses,Sigilyph,Spiritomb
Cascade Draft League,Copper - Challengers 2,Season 8,Huntsville Haxorus,Charizard,Carkol
Cascade Draft League,Radiance - Masters 1,Season 8,Atlanta Shocks,Spiritomb,Zoroark
Cascade Draft League,Carbon - Challengers 1,Season 8,North London Landos,Empoleon,Alomomola
Cascade Draft League,Carbon - Challengers 1,Season 8,Detroit Fletchlings,Volcarona,Mimikyu
Cascade Draft League,Carbon - Challengers 1,Season 8,California Cacturnes,Xatu,Comfey
Cascade Draft League,Copper - Challengers 2,Season 8,Utah Weez,Ribombee,Ninetales-Alola
Cascade Draft League,Copper - Challengers 2,Season 8,DC Darmanitans,Eelektross,Vikavolt
Cascade Draft League,Carbon - Challengers 1,Season 8,Detroit Fletchlings,Claydol,Avalugg
Cascade Draft League,Luster - Masters 2,Season 8,Tupelo Toxicroaks,Gourgeist,Decidueye
Cascade Draft League,Carbon - Challengers 1,Season 8,Shanghai Dragonairs,Blaziken,Emboar
Cascade Draft League,Luster - Masters 2,Season 8,Tupelo Toxicroaks,Alakazam,Toxtricity
Cascade Draft League,Radiance - Masters 1,Season 8,Pillars of Tahoma,Grimmsnarl,Azelf
Cascade Draft League,Radiance - Masters 1,Season 8,Pillars of Tahoma,Meloetta,Galvantula
Cascade Draft League,Carbon - Challengers 1,Season 8,Hawaii Hatterenes,Shaymin,Dracozolt
Cascade Draft League,Carbon - Challengers 1,Season 8,Philadelphia Feebas,Kangaskhan-Mega,Slowbro-Mega
Cascade Draft League,Carbon - Challengers 1,Season 8,Placeholder,Dubwool,Mr.Rime
Cascade Draft League,Carbon - Challengers 1,Season 8,Chicago Chatots,Spiritomb,Hitmonchan
Cascade Draft League,Carbon - Challengers 1,Season 8,Philadelphia Feebas,Hippowdon,Sandslash-Alola
Cascade Draft League,Radiance - Masters 1,Season 8,Vegas Night Marchers,Garchomp,Tapu Fini
Cascade Draft League,Radiance - Masters 1,Season 8,Vegas Night Marchers,Slowbro,Celebi
Cascade Draft League,Carbon - Challengers 1,Season 8,Philadelphia Feebas,Dusknoir,Archeops
Cascade Draft League,Carbon - Challengers 1,Season 8,Singapore Fletchinders,Lanturn,Electivire
Cascade Draft League,Carbon - Challengers 1,Season 8,Placeholder,Swoobat,Marowak
Cascade Draft League,Radiance - Masters 1,Season 8,Spheal With It,Guzzlord,Rotom-Frost
Cascade Draft League,Luster - Masters 2,Season 8,Colorado Mamoswine,Cradily,Archeops
Cascade Draft League,Radiance - Masters 1,Season 8,Whiscash Wanderers,Talonflame,Aerodactyl
Cascade Draft League,Luster - Masters 2,Season 8,44th's Fire Blasts,Jolteon,Sneasel
Cascade Draft League,Luster - Masters 2,Season 8,San Antonio Espurrs,Frosmoth,Forretress
Cascade Draft League,Carbon - Challengers 1,Season 8,Philadelphia Feebas,Tyrantrum,Ludicolo
Cascade Draft League,Carbon - Challengers 1,Season 8,Hawaii Hatterenes,Celesteela,Gliscor
Cascade Draft League,Copper - Challengers 2,Season 8,Big Bad Fish,Vikavolt,Salazzle
Cascade Draft League,Luster - Masters 2,Season 8,United Kingdra,Gastrodon,Donphan
Cascade Draft League,Luster - Masters 2,Season 8,United Kingdra,Dugtrio,Araquanid
Cascade Draft League,Carbon - Challengers 1,Season 8,Yin Yang Zangooses,Latios,Druddigon
Cascade Draft League,Carbon - Challengers 1,Season 8,Chicago Chatots,Hitmonlee,Incineroar
Cascade Draft League,Copper - Challengers 2,Season 8,Raboot's Oppressive Yeet,Araquanid,Crabominable
Cascade Draft League,Radiance - Masters 1,Season 8,Vegas Night Marchers,Togekiss,Volcarona
Cascade Draft League,Radiance - Masters 1,Season 8,Tampa Bay Mukkaneers,Metagross,Alakazam
Cascade Draft League,Radiance - Masters 1,Season 8,Whiscash Wanderers,Landorus,Diggersby
Cascade Draft League,Copper - Challengers 2,Season 8,Raboot's Oppressive Yeet,Flygon,Kommo-o
Cascade Draft League,Carbon - Challengers 1,Season 8,Detroit Fletchlings,Clefairy,Arcanine
Cascade Draft League,Carbon - Challengers 1,Season 8,Detroit Fletchlings,Staraptor,Landorus
Cascade Draft League,Carbon - Challengers 1,Season 8,Yin Yang Zangooses,Hydreigon,Latios
Cascade Draft League,Carbon - Challengers 1,Season 8,Placeholder,Nidoking,Breloom
Cascade Draft League,Carbon - Challengers 1,Season 8,Shanghai Dragonairs,Rhyperior,Dhelmise
Cascade Draft League,Radiance - Masters 1,Season 8,Kajaani Sceptiles,Infernape,Incineroar
Cascade Draft League,Copper - Challengers 2,Season 8,DC Darmanitans,Mawile,Claydol
Cascade Draft League,Copper - Challengers 2,Season 8,Huntsville Haxorus,Mismagius,Froslass
Cascade Draft League,Carbon - Challengers 1,Season 8,Overdrive Pignites,Slaking,Smeargle
Cascade Draft League,Carbon - Challengers 1,Season 8,California Cacturnes,Weezing-Galar,Nidoking
Cascade Draft League,Copper - Challengers 2,Season 8,Utah Weez,Azelf,Gyarados
Cascade Draft League,Luster - Masters 2,Season 8,San Antonio Espurrs,Bronzong,Whimsicott
Cascade Draft League,Carbon - Challengers 1,Season 8,California Cacturnes,Chesnaught,Decidueye
Cascade Draft League,Carbon - Challengers 1,Season 8,Singapore Fletchinders,Cursola,Galvantula
Cascade Draft League,Carbon - Challengers 1,Season 8,California Cacturnes,Comfey,Hitmontop
Cascade Draft League,Copper - Challengers 2,Season 8,Big Bad Fish,Thwackey,Coalossal
Cascade Draft League,Carbon - Challengers 1,Season 8,Hawaii Hatterenes,Drampa,Eldegoss
Cascade Draft League,Luster - Masters 2,Season 8,United Kingdra,Aurorus,Avalugg
Cascade Draft League,Radiance - Masters 1,Season 8,Atlanta Shocks,Mamoswine,Ditto
Cascade Draft League,Luster - Masters 2,Season 8,San Antonio Espurrs,Eldegoss,Mr.Rime
Cascade Draft League,Carbon - Challengers 1,Season 8,Chicago Chatots,Donphan,Runerigus
Cascade Draft League,Luster - Masters 2,Season 8,United Kingdra,Durant,Bisharp
ALPH T3 and Below,Main,Season 4,Vegas Night Marchers,Pincurchin,Slowbro-Galar
ALPH T3 and Below,Main,Season 4,44th's Fire Blasts,Rotom-Fan,Pelipper
ALPH T3 and Below,Main,Season 4,Ravenclaw Talon Flames,Kabutops,Armaldo
ALPH T3 and Below,Main,Season 4,Ravenclaw Talon Flames,Xatu,Frosmoth
ALPH T3 and Below,Main,Season 4,Vegas Night Marchers,Raichu-Alola,Boltund
All Star Premier League,SS Tier 3 and Below,Season 4,Shanghai Dragonairs,Doublade,Ditto
All Star Premier League,SS Galar Dex,Season 4,Tupelo Toxicroaks,Eldegoss,Tauros
All Star Premier League,SS Doubles,Season 4,Spikemuth Goons,Naganadel,Amoonguss
All Star Premier League,SS National Dex,Season 4,Puerto Rico Stuffuls,Seismitoad,Sandaconda
All Star Premier League,SS Tier 3 and Below,Season 4,Liberty Delibirds,Medicham,Delibird
All Star Premier League,SS Tier 3 and Below,Season 4,Utah Weez,Dhelmise,Decidueye
All Star Premier League,SS Galar Dex,Season 4,Detroit Fletchlings,Drednaw-Gmax,Snorlax-Gmax
All Star Premier League,SS Galar Dex,Season 4,Detroit Fletchlings,Kingdra,Klefki
All Star Premier League,SS National Dex,Season 4,44th's Fire Blasts,Weezing,Alcremie
All Star Premier League,SS National Dex,Season 4,San Antonio Espurrs,Volcarona,Keldeo
All Star Premier League,SS National Dex,Season 4,Colorado Mamoswine,Nidoqueen,Roserade
All Star Premier League,SS National Dex,Season 4,Puerto Rico Stuffuls,Braviary,Staraptor
All Star Premier League,SS Doubles,Season 4,Raichu Are,Garchomp,Dragapult
All Star Premier League,SS Doubles,Season 4,InfernapeGod,Cranidos,Musharna
All Star Premier League,SS Doubles,Season 4,Greenville Blazikens,Drifblim,Noivern
All Star Premier League,SS Doubles,Season 4,Spikemuth Goons,Reuniclus,Uxie
All Star Premier League,SS Doubles,Season 4,Spikemuth Goons,Wartortle,Gothorita
All Star Premier League,SS National Dex,Season 4,Puerto Rico Stuffuls,Venusaur,Rotom-Mow
All Star Premier League,SS National Dex,Season 4,Puerto Rico Stuffuls,Heliolisk,Jellicent
All Star Premier League,SS Galar Dex,Season 4,Detroit Fletchlings,Ferrothorn,Keldeo
All Star Premier League,SS Galar Dex,Season 4,Detroit Fletchlings,Politoed,Espeon
All Star Premier League,SS National Dex,Season 4,San Antonio Espurrs,Passimian,Charizard
All Star Premier League,SS National Dex,Season 4,Spheal With It,Gourgeist,Torterra
All Star Premier League,SS Tier 3 and Below,Season 4,Liberty Delibirds,Togetic,Dusclops
All Star Premier League,SS Doubles,Season 4,Raichu Are,Ludicolo,Clefable
All Star Premier League,SS Doubles,Season 4,Palmetto Politoeds,Dragapult,Rillaboom
All Star Premier League,SS Doubles,Season 4,Palmetto Politoeds,Cinderace,Arcanine
All Star Premier League,SS Doubles,Season 4,Palmetto Politoeds,Manectric-Mega,Gyarados-Mega
All Star Premier League,SS Doubles,Season 4,Palmetto Politoeds,Blastoise,Nihilego
All Star Premier League,SS Galar Dex,Season 4,Seattle Simipours,Liepard,Charizard
All Star Premier League,SS Galar Dex,Season 4,Tupelo Toxicroaks,Blissey,Tangrowth
All Star Premier League,SS Galar Dex,Season 4,Miami Rotom-Heat,Centiskorch,Coalossal
All Star Premier League,SS National Dex,Season 4,Spheal With It,Hariyama,Pangoro
All Star Premier League,SS Galar Dex,Season 4,Miami Rotom-Heat,Skuntank,Ferroseed
All Star Premier League,SS Doubles,Season 4,InfernapeGod,Mandibuzz,Gardevoir
All Star Premier League,SS Tier 3 and Below,Season 4,London Lucarios,Coalossal,Minior
All Star Premier League,SS Tier 3 and Below,Season 4,London Lucarios,Scyther,Cryogonal
All Star Premier League,SS Tier 3 and Below,Season 4,Utah Weez,Sigilyph,Toucannon
All Star Premier League,SS Tier 3 and Below,Season 4,Shanghai Dragonairs,Gallade,Mr.Rime
All Star Premier League,SS National Dex,Season 4,San Antonio Espurrs,Gastrodon,Raichu-Alola
All Star Premier League,SS National Dex,Season 4,San Antonio Espurrs,Pidgeot-Mega,Beedrill-Mega
All Star Premier League,SS Doubles,Season 4,Raichu Are,Togedemaru,Kingdra
All Star Premier League,SS Doubles,Season 4,Raichu Are,Indeedee,Thundurus
All Star Premier League,SS National Dex,Season 4,Colorado Mamoswine,Tangela,Abomasnow
All Star Premier League,SS National Dex,Season 4,Spheal With It,Charizard-Mega-Y,Houndoom-Mega
All Star Premier League,SS National Dex,Season 4,Spheal With It,Mandibuzz,Zapdos
All Star Premier League,SS Tier 3 and Below,Season 4,Pepper Snakes,Gigalith,Pincurchin
All Star Premier League,SS Tier 3 and Below,Season 4,Pepper Snakes,Vileplume,Raichu-Alola
All Star Premier League,SS National Dex,Season 4,East Coast Excadrills,Mismagius,Articuno
ALPH T3 and Below,Main,Season 5,Singapore Sableyes,Whimsicott,Vileplume
ALPH T3 and Below,Main,Season 5,Vegas Night Marchers,Seismitoad,Jellicent
ALPH T3 and Below,Main,Season 5,Impact Mankeys,Scyther,Rapidash-Galar
ALPH T3 and Below,Main,Season 5,New Orleans Sandacondas,Rampardos,Stonjourner
ALPH T3 and Below,Main,Season 5,Singapore Sableyes,Tentacruel,Poliwrath
ALPH T3 and Below,Main,Season 5,Vegas Night Marchers,Forretress,Registeel
ALPH T3 and Below,Main,Season 5,Impact Mankeys,Medicham,Politoed
ALPH T3 and Below,Main,Season 5,Singapore Sableyes,Bewear,Druddigon
ALPH T3 and Below,Main,Season 5,Vegas Night Marchers,Cryogonal,Regice
ALPH T3 and Below,Main,Season 5,Impact Mankeys,Registeel,Mr.Mime-Galar
ALPH T3 and Below,Main,Season 5,Detroit Fletchlings,Avalugg,Articuno
ALPH T3 and Below,Main,Season 5,Liberty Delibirds,Kangaskhan,Cinccino
ALPH T3 and Below,Main,Season 5,Impact Mankeys,Shiinotic,Ferroseed
ALPH T3 and Below,Main,Season 5,Liberty Delibirds,Weezing,Delibird
JFPML,Main,Season 6,Poggers Patrol,Coalossal,Sandslash-Alola
JFPML,Main,Season 6,Cape Cod Comfeys,Seismitoad,Toxapex
JFPML,Main,Season 6,New York Necrozmas,Decidueye,Silvally
JFPML,Main,Season 6,New York Necrozmas,Orbeetle,Ariados
JFPML,Main,Season 6,Glasgow Gloom's,Jynx,Rotom-Frost
JFPML,Main,Season 6,Glasgow Gloom's,Zarude,Pelipper
JFPML,Main,Season 6,Cape Cod Comfeys,Lycanroc-Dusk,Rhyperior
JFPML,Main,Season 6,Poggers Patrol,Togedemaru,Regigigas
JFPML,Main,Season 6,New York Necrozmas,Cinderace,Entei
JFPML,Main,Season 6,Glasgow Gloom's,Dusclops,Shedinja
JFPML,Main,Season 6,Cape Cod Comfeys,Drapion,Samurott
JFPML,Main,Season 6,Glasgow Gloom's,Thundurus-Therian,Cinderace
JFPML,Main,Season 6,Brighton and Hove Ambipoms,Glalie,Sandslash
JFPML,Main,Season 6,Golden State Excadrills,Milotic,Tentacruel
JFPML,Main,Season 6,Poggers Patrol,Articuno,Qwilfish
JFPML,Main,Season 6,Cape Cod Comfeys,Talonflame,Blaziken
JFPML,Main,Season 6,Golden State Excadrills,Steelix,Ferroseed
JFPML,Main,Season 6,Golden State Excadrills,Abomasnow,Aurorus
JFPML,Main,Season 6,Golden State Excadrills,Zoroark,Mudsdale
